#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DDFB
#Date Time: 2026-06-03 23:34:47.565
#Sample rate: 500000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Custom
#Type: ad2_i_waveform.csv
#Frequency: 390.625 Hz
#Period: 2.56 ms
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Custom
#Type: ad2_q_waveform.csv
#Frequency: 390.625 Hz
#Period: 2.56 ms
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.008030102888086641,0.1531373285545514,-0.0595261473890714
-0.008028102888086643,-0.1817068850468326,-0.1924214550269215
-0.008026102888086643,-0.2447443584578291,0.07002167139158035
-0.008024102888086642,-0.4284342003324397,0.2876084471212557
-0.008022102888086642,-0.3450620580793876,0.611980117401341
-0.008020102888086642,0.151442772817853,-0.8773176752468522
-0.008018102888086642,-0.02987469102526353,0.3267740667524001
-0.008016102888086643,-0.2430498027208815,-0.1067257402778665
-0.008014102888086643,-0.1264643680257067,-0.2104978948567847
-0.008012102888086643,0.1965179554180803,0.02784331178859712
-0.008010102888086642,-0.08477829689912768,0.2889474426642075
-0.008008102888086642,0.2470157163762297,-0.03241148764423604
-0.008006102888086642,0.1107734351332562,0.1784803103705715
-0.008004102888086641,-0.2877860741737636,-0.06019564516048841
-0.008002102888086643,-0.1295145683520568,-0.06354313401786499
